Descrição;TotalReviews;Preço;Url;Loja;Modelo;Categoria
Geladeira Inverter Duplex 425 Litros Inox Panasonic 110v;2;3599.9;https://www.americanas.com.br/produto/2664108698?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6151f98509c351890d5bc777&buyboxToken=smartbuybox-acom-v2-43339640-8c47-4c2c-ac57-11b61a4435c1-2021-10-15 12:03:12-0300;Americanas;;Geladeira
Geladeira Brastemp Inverse Frost Free 460 litros - BRE59 Branco;4;5223.29;https://www.americanas.com.br/produto/132532210?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613a5fcc09c351890dd9ff50&buyboxToken=smartbuybox-acom-v2-d271c1e3-4e60-488a-9ce8-3b13311443fd-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Refrigerador de 02 Portas Electrolux Frost Free com 474 Litros com Top Freezer Platinum - DF56S;11;3869.14;https://www.americanas.com.br/produto/1528466212?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ecaf3252131c3c812e4680&buyboxToken=smartbuybox-acom-v2-a109143a-f245-46e4-8572-5fbe92d3b99e-2021-10-15 12:02:48-0300;Americanas;;Geladeira
Refrigerador Side by Side Inverse Brastemp de 03 Portas Frost Free em Evox com 540 Litros Cor Inox e Cinza - BRO80AK;0;6739.93;https://www.americanas.com.br/produto/3642432526?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6107007d52131c3c8152dc0a;Americanas;;Geladeira
Refrigerador/Expositor Vertical Auto Serviço Frios e Laticínios 3 Portas asfl Plus Refrimate;0;7919.99;https://www.americanas.com.br/produto/101649223?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613bafcc09c351890db3314e;Americanas;;Geladeira
Geladeira Top Freezer 402l Branco (df44);9;2778.46;https://www.americanas.com.br/produto/102114824?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f50d4e9cc79e88b863aeb2d&buyboxToken=smartbuybox-acom-v2-eb220c1a-3a7a-4306-a9c3-ae85ed4e999c-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Refrigerador Brastemp Inverse 3 BRY59 419 Litros Evox;2;6399.99;https://www.americanas.com.br/produto/2070713196?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f7df8971b186381b5a1745f;Americanas;;Geladeira
Refrigerador Panasonic 425l Frost Free Bb53pv3xa Inox 110v;0;3599.9;https://www.americanas.com.br/produto/2945061339?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615183d109c351890d3332dc;Americanas;;Geladeira
Geladeira Samsung Evolution RT46 com PowerVolt Inverter Duplex 460L - Branca;1;4159.99;https://www.americanas.com.br/produto/2492538447?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ffcc5870c07044266cd26d7&buyboxToken=smartbuybox-acom-v2-08e759f6-1fae-4709-9745-8fc1733e6b6b-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Geladeira/Refrigerador Frost Free 371 Litros Electrolux DFN41 Branca 127V;2;2749.58;https://www.americanas.com.br/produto/3249317409?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60916cd952131c3c813a6f6b;Americanas;;Geladeira
Geladeira Frost Free Samsung French Door Twin Cooling Plus™ RF49A5202S9 470l Inox Look;0;8639.1;https://www.americanas.com.br/produto/3171321482?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60e4716f52131c3c8146fb1f&buyboxToken=smartbuybox-acom-v2-b9e31cfb-909c-4522-89e4-bc5c45c85190-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Refrigerador Midea Frost Free 425 Litros Inox MD-RT453 – 220 Volts;0;3398.33;https://www.americanas.com.br/produto/2487659092?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd270160c07044266cdaa0b;Americanas;;Geladeira
Geladeira/Refrigerador Samsung Inverse BAROSA RL4353RBASL Inox Look 435L;3;5719.12;https://www.americanas.com.br/produto/1479893743?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615b1f5909c351890d032ec4;Americanas;;Geladeira
Refrigerador 2 Portas Frost Free 387 Litros Panasonic Classe A Nr-bt40bd1wa;8;2639.91;https://www.americanas.com.br/produto/33838635?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fa2c84ec5c9bbe5fc011952&buyboxToken=smartbuybox-acom-v2-c065b9c2-ab9e-458d-b77a-cfebc475d517-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Refrigerador/Freezer Horizontal Gelopar GHBS-410 Branco 411L;0;3084.3;https://www.americanas.com.br/produto/1708865456?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ed8ebeb79bf8430cbae6aaa&buyboxToken=smartbuybox-acom-v2-a1b81240-555d-49d4-9bad-b68e4a3cb350-2021-10-15 12:08:32-0300;Americanas;;Geladeira
BLACK+DECKER Geladeira Portátil 24 Litros BDC24L-LA;2;829.9;https://www.americanas.com.br/produto/3051994551?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60eb939e52131c3c81bb891c&buyboxToken=smartbuybox-acom-v2-6a90214a-a5a0-4351-84f0-d3d117ecf5f0-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Refrigerador Side By Side Philco de 02 Portas Frost Free com 434 Litros Painel Touch Inox - PRF533ID;0;4675.73;https://www.americanas.com.br/produto/3116460906?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c3f08652131c3c813720fd;Americanas;;Geladeira
Refrigerador Electrolux Frost Free 382 Litros Top Freezer Platinum TF42S – 220 Volts;1;3798.41;https://www.americanas.com.br/produto/2533673401?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb54d66762ff3671997f070;Americanas;;Geladeira
Geladeira panasonic BB53 branca 425L 127V;1;3626.73;https://www.americanas.com.br/produto/2556162540?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fb4022d762ff36719bd528c;Americanas;;Geladeira
Geladeira/Refrigerador Continental Frost Free - Duplex Branca 394L TC44;0;2567.85;https://www.americanas.com.br/produto/3389423991?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60e6f8b552131c3c812d4177&buyboxToken=smartbuybox-acom-v2-8357e76d-7ed0-4327-b859-2242bb5c8526-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Refrigerador Panasonic Black Glass Bb71;3;5103.91;https://www.americanas.com.br/produto/1973090452?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f68f1f11b186381b5ef4e45&buyboxToken=smartbuybox-acom-v2-9f124847-e78f-4b0a-b83d-0849e8251f5d-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Refrigerador Consul Frost Free Duplex 410 Litros com Espaço Flex e Controle Interno de Temperatura Branco CRM50HB – 127 Volts;0;2888.23;https://www.americanas.com.br/produto/3926945569?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143f56809c351890da69981;Americanas;;Geladeira
Refrigerador Electrolux Inverter Top Freezer 431L Branco 220V IF55;0;3611.14;https://www.americanas.com.br/produto/2566341533?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144dee809c351890dabfc91&buyboxToken=smartbuybox-acom-v2-ccd7cb62-2c6d-42d9-ac67-c03fcdb399c8-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Geladeira Continetal Automática Frost Free 2 Portas TC44S 394 Litros Prata;0;2526.3;https://www.americanas.com.br/produto/1962085181?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f3eaf5ecc79e88b86e3f44a;Americanas;;Geladeira
Geladeira Externa Portátil 75 Litros Resfri Ar;0;3863.2;https://www.americanas.com.br/produto/1943273442?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d0915052131c3c81847e23;Americanas;;Geladeira
Geladeira Panasonic Frost Free Duplex 2 Portas NR-BT50BD3XA 435 Litros Inox 127V;1;3182.76;https://www.americanas.com.br/produto/1587272442?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6089849752131c3c810a46ee;Americanas;;Geladeira
Geladeira Portátil 31L Digital Resfriar Bivolt;1;2669.0;https://www.americanas.com.br/produto/41709760?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5eb756ca79bf8430cb2de4cb&buyboxToken=smartbuybox-acom-v2-1eb48a00-28c9-4cf1-91a9-34d01f657135-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Geladeira Smart LG Bottom Freezer Inverter 451L com LG ThinQ GC-B659BSB;1;6588.99;https://www.americanas.com.br/produto/1736168931?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5ececfb879bf8430cb2c8fdf&buyboxToken=smartbuybox-acom-v2-f127b5a6-4280-4ca9-aed1-4ea0376fe5a9-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Refrigerador Philco Side By Side 437L Eco Inverter 220V;0;4399.91;https://www.americanas.com.br/produto/3838212576?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6148cc8009c351890d96fd4f&buyboxToken=smartbuybox-acom-v2-8ea4d830-ba0f-41c5-a618-b2510e8e2f2f-2021-10-15 12:08:32-0300;Americanas;;Geladeira
Geladeira Frost Free Bottom Freezer Inverter Branco 454 Litros (ib53);17;3899.0;https://www.americanas.com.br/produto/36911078?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5bbd1f25172743a0f508657c;Americanas;;Geladeira
Refrigerador Midea Top Mount Freezer 480 litros 2 Portas e Degelo Automático;0;3368.7;https://www.americanas.com.br/produto/2606192692?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc7a7c10c07044266d1c195;Americanas;;Geladeira
Refrigerador Panasonic BT55 Top Freezer 2 Portas Frost Free 483 Litros Branco 127V NR-BT55PV2WA;0;3202.83;https://www.americanas.com.br/produto/3455456397?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d4914052131c3c813b4ec5;Americanas;;Geladeira
Geladeira/Refrigerador Inverter 554 Litros Philco PRF600I Inox 127V;0;5202.91;https://www.americanas.com.br/produto/3971436405?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614e181309c351890d493d24;Americanas;;Geladeira
Refrigerador Midea Multidoor 482 Litros Inverter RF5561;1;5427.9;https://www.americanas.com.br/produto/2606191577?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc7a7aa0c07044266d1899e;Americanas;;Geladeira
Geladeira/Refrigerador Continental Frost Free Duplex Prata 370 Litros (TC41S);0;2699.0;https://www.americanas.com.br/produto/3931623687?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144d7d709c351890d9f72a8;Americanas;;Geladeira
Refrigerador Panasonic BB53 Inverter Bottom Freezer 425L 2 Portas Preto Frost Free NR-BB53GV3B;0;4199.0;https://www.americanas.com.br/produto/4073376105?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615dab1c09c351890df16fb6;Americanas;;Geladeira
Geladeira 31 Litros Portátil Bivolt;0;2669.0;https://www.americanas.com.br/produto/2607629711?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fd771a70c070442667c71c9;Americanas;;Geladeira
Geladeira Continetal Automática Frost Free 2 Portas TC56 472 Litros;0;3061.85;https://www.americanas.com.br/produto/2014200417?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f4e66abcc79e88b86202015&buyboxToken=smartbuybox-acom-v2-d046e1dd-3982-4fff-864b-9a6105e7c9eb-2021-10-15 12:09:12-0300;Americanas;;Geladeira
Geladeira Electrolux Frost Free RFE39 322 Litros Branca 110V;0;1968.54;https://www.americanas.com.br/produto/1850142443?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f1867b879bf8430cb15740c;Americanas;;Geladeira
Geladeira Electrolux Frost Free Top Freezer 2 Portas TF56 474 Litros;1;3457.05;https://www.americanas.com.br/produto/1349785138?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f7b8eb91b186381b5a48000;Americanas;;Geladeira
Refrigerador Panasonic BT40 387L 2 Portas Branco Frost Free 127V NR-BT40BD1WA;2;2751.14;https://www.americanas.com.br/produto/3316554333?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ab939752131c3c814d4ac9;Americanas;;Geladeira
Geladeira Continental Frost Free Branco 370 Litros (TC41);0;2499.0;https://www.americanas.com.br/produto/3931616090?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144d71a09c351890d9e837d;Americanas;;Geladeira
Geladeira Inverse Brastemp 419 Litros Frost Free Preto BRY59BE - 110V;0;6567.77;https://www.americanas.com.br/produto/3587357307?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f9b12852131c3c81b99b72;Americanas;;Geladeira
Refrigerador Electrolux Frost Free Inverter 454 Litros Inox IB53X - 220 Volts;0;4673.16;https://www.americanas.com.br/produto/3726148750?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=611a80f909c351890d90d38f;Americanas;;Geladeira
Geladeira Frost Free Electrolux DF44 402 Litros Duplex Branca 110V;1;3009.14;https://www.americanas.com.br/produto/2702941391?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fec79690c0704426673d523;Americanas;;Geladeira
Refrigerador Panasonic BB53 Inverter Bottom Freezer 425L 220V 2 Portas Preto Frost Free NR-BB53GV3BB;0;4427.8;https://www.americanas.com.br/produto/3281954926?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=609d109d52131c3c81db3600;Americanas;;Geladeira
Refrigerador Brastemp Frost Free Duplex 375 Litros com Compartimento Extrafrio Inox BRM44HK – 220 Volts;0;2948.08;https://www.americanas.com.br/produto/2765639949?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143fd4b09c351890dc32d8c;Americanas;;Geladeira
Geladeira / Refrigerador Brastemp Frost Free Clean BRM39 352L Branco;351;3136.63;https://www.americanas.com.br/produto/7112342?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=598a0fdc1f09073c7ea92c80&buyboxToken=smartbuybox-acom-v2-19925683-a69c-4215-94ab-aa2258ea9fb9-2021-10-15 12:09:12-0300;Americanas;;Geladeira
Geladeira Brastemp Frost Free Inverse 443 Litros Inox 110v;0;4223.12;https://www.americanas.com.br/produto/3231231181?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6165032e09c351890dea764b;Americanas;;Geladeira
Geladeira Brastemp 375 Litros Frost Free Duplex 220V 220V;0;2699.1;https://www.americanas.com.br/produto/3484757359?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60de165352131c3c81144ee7;Americanas;;Geladeira
Geladeira Frost Free Electrolux TF55 431 Litros Duplex Top Freezer Branca 110V;0;2923.14;https://www.americanas.com.br/produto/2702941155?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fec79690c0704426673d581;Americanas;;Geladeira
Geladeira/Refrigerador Inverse Frost Free 443L Brastemp BRE57AK Inox 127V;0;4259.12;https://www.americanas.com.br/produto/2966050591?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603e558a0c07044266963fa2;Americanas;;Geladeira
Geladeira Consul 261 litros Degelo Seco com Gavetão Hortifruti 220V 220V;0;1529.1;https://www.americanas.com.br/produto/3104799064?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144d6a909c351890d9dc9d6;Americanas;;Geladeira
Geladeira e Refrigrador Britânia Side By Side 434l 127v;0;4399.91;https://www.americanas.com.br/produto/3306093271?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61656df009c351890d818f58;Americanas;;Geladeira
Refrigerador Brastemp Inverse 419L 3 Portas Frost Free Inox 127V BRY59BK;0;5935.47;https://www.americanas.com.br/produto/3281956112?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=609d10f752131c3c81dba6ea;Americanas;;Geladeira
Refrigerador Consul Domest 397L 2 Portas FF Branco 127V;0;3343.23;https://www.americanas.com.br/produto/3153096584?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6074b5210c07044266fb48b9;Americanas;;Geladeira
Refrigerador Brastemp Inverse 419L 3 Portas Frost Free Preto 127V BRY59BE;1;6218.15;https://www.americanas.com.br/produto/3394593266?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60c372c952131c3c8129a316;Americanas;;Geladeira
Refrigerador Brastemp Frost Free Duplex 462 Litros com Turbo Control Inox BRM56AK – 127 Volts;0;3908.21;https://www.americanas.com.br/produto/2765641723?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143fa4809c351890db73d0c;Americanas;;Geladeira
Refrigerador Electrolux Frost Free 371 Litros DFX41 - 127 Volts;1;2887.97;https://www.americanas.com.br/produto/1948511139?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f3d8e25cc79e88b86f19423;Americanas;;Geladeira
Geladeira Midea 425 Litros Frost Free Duplex Inox 220V;0;2960.1;https://www.americanas.com.br/produto/3667899350?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614a846a09c351890dd76e9e;Americanas;;Geladeira
Geladeira 400L Brastemp BRM54HB Branca 220V;0;3101.5;https://www.americanas.com.br/produto/2966736606?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=603ea52c0c070442660cd208;Americanas;;Geladeira
Geladeira Samsung Frost Free Duplex BAROSA com Smart Sensor e Dispenser de Água 432L Inox Look;0;6693.0;https://www.americanas.com.br/produto/2998737321?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=604f9cb80c07044266933fe1;Americanas;;Geladeira
Refrigerador Electrolux Frost Free 382 Litros Top Freezer Platinum TF42S – 127 Volts;0;3228.17;https://www.americanas.com.br/produto/2534239139?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610c27c852131c3c8105352b;Americanas;;Geladeira
Refrigerador French Door Inverter Quattro 482L Midea;0;6199.0;https://www.americanas.com.br/produto/2507227327?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5faaa188c5c9bbe5fc680b56;Americanas;;Geladeira
Refrigerador Philco Side By Side 437L Eco Inverter 127v;0;4399.91;https://www.americanas.com.br/produto/3374195068?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613b430609c351890d90b1a6;Americanas;;Geladeira
Geladeira Top Freezer Electrolux 382 Litros Frost Free Branca TF42 - 220V;0;3044.1;https://www.americanas.com.br/produto/3587580402?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f9c70552131c3c81df6504;Americanas;;Geladeira
Refrigerador Electrolux Inverter Top Freezer 431L Platinum 127V IF55S;0;3955.14;https://www.americanas.com.br/produto/2283168937?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f86e92e1b186381b505140f;Americanas;;Geladeira
Refrigerador Electrolux Inverter 431 Litros Platinum IF55S - 220 Volts;0;3721.9;https://www.americanas.com.br/produto/1918466971?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f7799c11b186381b564e742;Americanas;;Geladeira
Geladeira Brastemp 375 Litros Frost Free Duplex Branca 220V;0;2789.1;https://www.americanas.com.br/produto/4042344936?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61559f2c09c351890de30f35;Americanas;;Geladeira
Geladeira Consul Cycle Defrost Duplex 334 Litros CRD37EB;0;2199.0;https://www.americanas.com.br/produto/3072040175?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=605dc2490c07044266d979c0;Americanas;;Geladeira
Refrigerador Electrolux Top Freezer 474L Platinum 220V TF56S;0;3673.98;https://www.americanas.com.br/produto/4043399066?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6155d41509c351890d5f8915;Americanas;;Geladeira
Refrigerador Brastemp Frost Free Duplex 462 Litros com Turbo Control Branca BRM56AB – 220 Volts;0;3647.39;https://www.americanas.com.br/produto/2765641424?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143fa3709c351890db6f845;Americanas;;Geladeira
Geladeira/refrigerador Frost Free Nr-bb53pv3xa 425 Litros Aço Escovado Panasonic;0;4639.0;https://www.americanas.com.br/produto/1797321468?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fdb414b0c070442661bd030&buyboxToken=smartbuybox-acom-v2-f494a609-95b7-4770-b406-3ac8a4820e40-2021-10-15 12:08:20-0300;Americanas;;Geladeira
Geladeira Frost Free Electrolux TF56 474 Litros Duplex Top Freezer Branca 110V;0;3241.34;https://www.americanas.com.br/produto/2702941139?pfm_carac=geladeira&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fec79690c0704426673d5ea;Americanas;;Geladeira
