descricao,avaliacao,preco,url
Smartphone sony xperia E1 single chip D2004 android 4.4.2 dual-core 1.2 ghz MP3 player radio bluetooth mostruario anatel! Nf,0.0,"449,00",https://www.americanas.com.br/produto/3922589851?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143357509c351890dd6476f
Celular Blu Z4 Music Vermelho E Preto 32mb Com Lanterna,0.0,"139,99",https://www.americanas.com.br/produto/3918211477?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6148c03009c351890d81aeac
Suporti para celular pra colocar na caminhoneti profissional,0.0,"31,90",https://www.americanas.com.br/produto/1397125177?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5df94a121729c3bbf10fcb45
Smartphone Realme 5 64Gb Versão Global,1.0,"1.410,00",https://www.americanas.com.br/produto/2615136140?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fca84fd0c070442665821df
Renovação celular esfoliação total - 8g,0.0,"3,47",https://www.americanas.com.br/produto/3581855081?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f8e11652131c3c818ce64d
Celular A10 Mini Dual SIM 32 MB 32 MB RAM - Azul,0.0,"106,08",https://www.americanas.com.br/produto/3839277021?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612fa9b809c351890d068e50&buyboxToken=smartbuybox-acom-v2-ed562356-ab85-44e5-b2ee-475211382e57-2021-10-12 17:30:29-0300
Resfriador 1386822 para Celular B10-02-0403 - branco,0.0,"49,00",https://www.americanas.com.br/produto/3721822442?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6119c1c909c351890d7e0b6d
Power Bank Portátil Para Celular Kaidi 5000mAh,0.0,"103,15",https://www.americanas.com.br/produto/3216729044?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6086c70c0c0704426637dfa0
Smartphone Xiaomi Redmi 9 64Gb (Cinza),0.0,"2.029,90",https://www.americanas.com.br/produto/2618659405?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fcd5b6d0c070442667b46e3
"Semi novo: Smartphone Asus Zenfone Live tv, 16GB, 8MP, Tela 5', TV Digital, - G500TG-1A002BR",0.0,"719,00",https://www.americanas.com.br/produto/3671652181?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610c45eb52131c3c8178395c
Fytta Salva Celular Diversos Temas (mais de 20 temas) / Suporte de Celular / Fita /Alça de Celular,0.0,"12,99",https://www.americanas.com.br/produto/4013772317?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61524a5109c351890d174dc8
Protetor Sol Dobrável Dji Mavic Smartphone Todos iPhone S7,0.0,"259,90",https://www.americanas.com.br/produto/3931590723?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6144d4c109c351890d9b8275
Smartphone Positivo Twist 4 Fit S509n 32gb Dual Chip Black,0.0,"455,99",https://www.americanas.com.br/produto/4100640603?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6160944c09c351890d6b0280
Power Bank Pn 968 Smartphone Sony Xperia 10,0.0,"429,90",https://www.americanas.com.br/produto/3923717860?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61436b6409c351890db7906c
Smartphone INFINIX HOT 10 LITE 32GB + 2 RAM (PRONTA ENTREGA),0.0,"999,00",https://www.americanas.com.br/produto/3055657405?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6058475f0c07044266ff36e6
Celular Positivo/entrada Antena Rural/dual Sim/radio/câmera,0.0,"230,00",https://www.americanas.com.br/produto/3711097574?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613be95209c351890d78d0bb
"Phone Wallet, SHANSHUI Credit Card Holder for Black of Phone Wallet Stick On 2 Slots Pocket for Almost Smartphones Importado",0.0,"209,90",https://www.americanas.com.br/produto/3947780661?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6149fdff09c351890db37c4a
Celular Dual Chip Lenoxx CX906 Bluetooth,0.0,"209,00",https://www.americanas.com.br/produto/2098429293?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f99f68d1b186381b57f50ef
UseCinto Salva Celular - Caveirinhas Verde,0.0,"14,90",https://www.americanas.com.br/produto/3668121996?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610be19d52131c3c8138c338
Suporti para celular para fixar no carro com garantia top,0.0,"31,90",https://www.americanas.com.br/produto/1397137282?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5df60dd41729c3bbf1027bb2
UseCinto Salva Celular - Cinema,0.0,"14,90",https://www.americanas.com.br/produto/3667760569?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610bd0f652131c3c81facc55
UseCinto Salva Celular - Verde Fluorescente,0.0,"14,90",https://www.americanas.com.br/produto/3548622913?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f03ad652131c3c819af581
Auto Falante Auricular Celular Samsung A5 A500f,0.0,"19,90",https://www.americanas.com.br/produto/4053854211?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6157839409c351890d04bb66
UseCinto Salva Celular - Caveirinhas Pretas,0.0,"14,90",https://www.americanas.com.br/produto/3667751101?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610bd0c352131c3c81fa3d68
"Expanding Stand and Grip for Smartphones and Tablets, Multi-Function Mounts and Stands Kit Car Mount iPhone Holder Collapsible - Golden Elephant Importado",0.0,"209,90",https://www.americanas.com.br/produto/3947853840?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614a092d09c351890dc3909d
UseCinto Salva Celular - França,0.0,"14,90",https://www.americanas.com.br/produto/3667963868?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610bdd3452131c3c812acf2d
Kit Smartphone Power Bank + Cartão MicroSD + Adaptador USB - Multilaser,0.0,"74,99",https://www.americanas.com.br/produto/2519936729?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fac59f8c5c9bbe5fc51919a
PopSockets: PopGrip Basic - Expanding Stand and Grip for Smartphones and Tablets [Top Not Swappable] Importado,0.0,"269,90",https://www.americanas.com.br/produto/3947257984?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6149d7cd09c351890d577221
UseCinto Salva Celular - Oncinha,0.0,"19,90",https://www.americanas.com.br/produto/3548621195?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f03aba52131c3c819ac2a1
"Smartphone Positivo S431B TWIST Mini 16GB, Dual Chip, Android Oreo, Processador Quad Core 1.3GHz, Câmera Traseira 5MP",0.0,"516,00",https://www.americanas.com.br/produto/2997419187?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6048b53e0c070442665ee7ae
Suporti para celular para fixar na caminhonete profissional,0.0,"31,90",https://www.americanas.com.br/produto/1397124271?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5df6089e1729c3bbf1f77384
Salva Celular sofrida acessório de celular to be,0.0,"10,53",https://www.americanas.com.br/produto/3480526377?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60dcbf5b52131c3c8110a507
"Smartphone Multilaser Ms60x Plus 2gb Ram 16gb Tela 5,7 Android 8.1 Camera 13mp + 8mp Preto - P9083",0.0,"599,00",https://www.americanas.com.br/produto/4050930257?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61575c7b09c351890d9622c0
UseCinto Salva Celular - Bart,0.0,"14,90",https://www.americanas.com.br/produto/3667775331?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610bd26252131c3c81ffa743
Gatilho Free Fire Pubg Para Celular,0.0,"17,90",https://www.americanas.com.br/produto/3954878181?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614bd11f09c351890d085621
Gatilho para Celular Free Fire Botões R1 L1 Jogo De Tiro Joystick,0.0,"13,50",https://www.americanas.com.br/produto/4083372212?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615f063509c351890db9d24f
Salvar Celular Fytta Diversos Temas,0.0,"12,99",https://www.americanas.com.br/produto/4013754653?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6152483d09c351890d12fe44
Smartphone Positivo Twist 4 Fit S509n 32gb Dual Chip Black,0.0,"455,99",https://www.americanas.com.br/produto/4100640603?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6160944c09c351890d6b0280
Power Bank Pn 968 Smartphone Sony Xperia 10,0.0,"429,90",https://www.americanas.com.br/produto/3923717860?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61436b6409c351890db7906c
Smartphone INFINIX HOT 10 LITE 32GB + 2 RAM (PRONTA ENTREGA),0.0,"999,00",https://www.americanas.com.br/produto/3055657405?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6058475f0c07044266ff36e6
Celular Positivo/entrada Antena Rural/dual Sim/radio/câmera,0.0,"230,00",https://www.americanas.com.br/produto/3711097574?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=613be95209c351890d78d0bb
"Phone Wallet, SHANSHUI Credit Card Holder for Black of Phone Wallet Stick On 2 Slots Pocket for Almost Smartphones Importado",0.0,"209,90",https://www.americanas.com.br/produto/3947780661?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6149fdff09c351890db37c4a
Celular Dual Chip Lenoxx CX906 Bluetooth,0.0,"209,00",https://www.americanas.com.br/produto/2098429293?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f99f68d1b186381b57f50ef
UseCinto Salva Celular - Caveirinhas Verde,0.0,"14,90",https://www.americanas.com.br/produto/3668121996?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610be19d52131c3c8138c338
Suporti para celular para fixar no carro com garantia top,0.0,"31,90",https://www.americanas.com.br/produto/1397137282?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5df60dd41729c3bbf1027bb2
UseCinto Salva Celular - Cinema,0.0,"14,90",https://www.americanas.com.br/produto/3667760569?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610bd0f652131c3c81facc55
UseCinto Salva Celular - Verde Fluorescente,0.0,"14,90",https://www.americanas.com.br/produto/3548622913?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f03ad652131c3c819af581
Auto Falante Auricular Celular Samsung A5 A500f,0.0,"19,90",https://www.americanas.com.br/produto/4053854211?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6157839409c351890d04bb66
UseCinto Salva Celular - Caveirinhas Pretas,0.0,"14,90",https://www.americanas.com.br/produto/3667751101?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610bd0c352131c3c81fa3d68
"Expanding Stand and Grip for Smartphones and Tablets, Multi-Function Mounts and Stands Kit Car Mount iPhone Holder Collapsible - Golden Elephant Importado",0.0,"209,90",https://www.americanas.com.br/produto/3947853840?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614a092d09c351890dc3909d
UseCinto Salva Celular - França,0.0,"14,90",https://www.americanas.com.br/produto/3667963868?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610bdd3452131c3c812acf2d
Kit Smartphone Power Bank + Cartão MicroSD + Adaptador USB - Multilaser,0.0,"74,99",https://www.americanas.com.br/produto/2519936729?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fac59f8c5c9bbe5fc51919a
PopSockets: PopGrip Basic - Expanding Stand and Grip for Smartphones and Tablets [Top Not Swappable] Importado,0.0,"269,90",https://www.americanas.com.br/produto/3947257984?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6149d7cd09c351890d577221
UseCinto Salva Celular - Oncinha,0.0,"19,90",https://www.americanas.com.br/produto/3548621195?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60f03aba52131c3c819ac2a1
"Smartphone Positivo S431B TWIST Mini 16GB, Dual Chip, Android Oreo, Processador Quad Core 1.3GHz, Câmera Traseira 5MP",0.0,"516,00",https://www.americanas.com.br/produto/2997419187?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6048b53e0c070442665ee7ae
Suporti para celular para fixar na caminhonete profissional,0.0,"31,90",https://www.americanas.com.br/produto/1397124271?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5df6089e1729c3bbf1f77384
Salva Celular sofrida acessório de celular to be,0.0,"10,53",https://www.americanas.com.br/produto/3480526377?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60dcbf5b52131c3c8110a507
UseCinto Salva Celular - Bart,0.0,"14,90",https://www.americanas.com.br/produto/3667775331?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=610bd26252131c3c81ffa743
Gatilho Free Fire Pubg Para Celular,0.0,"17,90",https://www.americanas.com.br/produto/3954878181?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614bd11f09c351890d085621
"Expanding Stand and Grip for Smartphones and Tablets, Multi-Function Mounts and Stands Kit Car Mount iPhone Holder Collapsible - Golden Elephant Importado",0.0,"179,90",https://www.americanas.com.br/produto/3949386190?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=614a777e09c351890dc73e26
Fytta Salva Celular Modelo Oncinha Verde,0.0,"12,99",https://www.americanas.com.br/produto/4013768852?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6152499b09c351890d15aabc
Viva-voz celular no toca-fitas,0.0,"19,90",https://www.americanas.com.br/produto/4102243821?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6160b3e109c351890d2f707d
Gatilho para Celular Free Fire Botões R1 L1 Jogo De Tiro Joystick,0.0,"13,50",https://www.americanas.com.br/produto/4083372212?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615f063509c351890db9d24f
Salvar Celular Fytta Diversos Temas,0.0,"12,99",https://www.americanas.com.br/produto/4013754653?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6152483d09c351890d12fe44
Fytta Salva Celular Modelo Reggae,0.0,"12,99",https://www.americanas.com.br/produto/4013768617?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615249a509c351890d15c0fb
Bolsinha Prova Dagua Smartphone Mar,0.0,"44,99",https://www.americanas.com.br/produto/4059131671?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6158950109c351890db481f5
Viva-voz celular no toca-fitas,0.0,"19,90",https://www.americanas.com.br/produto/4102315661?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6160be9a09c351890d69fa24
"Smartphone Samsung Galaxy A01 Vermelho Quad Core 1.5GHz Dual Chip 4G RAM 2GB/32GB Tela 5.3"" Câmera 8MP Frontal 5MP",0.0,"1.246,80",https://www.americanas.com.br/produto/3905278269?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61449f4a09c351890d3bbe71
Ring Light para Celular,0.0,"34,99",https://www.americanas.com.br/produto/2971697488?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6040e3570c07044266125c6c
Viva Voz Bluetooth Veicular Para Celular Universal,1.0,"83,90",https://www.americanas.com.br/produto/23897853?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60e8976d52131c3c81566f7a&buyboxToken=smartbuybox-acom-v2-c7d9d15e-0b6d-44ca-8079-05c14e9cdb3b-2021-10-12 17:30:42-0300
Suporti para celular para fixar em onebus com nota fiscal,0.0,"31,90",https://www.americanas.com.br/produto/1397172926?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5df61aa61729c3bbf1117168
Celular Smartphone Fly F9 Pro Preto Dual Rádio fm Whatsapp,0.0,"249,90",https://www.americanas.com.br/produto/3483344771?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60ddca3252131c3c813f1e59
Celular A10 Mini Dual SIM 32 MB 32 MB RAM - Vermelho,0.0,"106,08",https://www.americanas.com.br/produto/3839276758?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=612fa9b909c351890d069136&buyboxToken=smartbuybox-acom-v2-55117fa8-14b1-474c-9f68-431258bf6edd-2021-10-12 17:30:42-0300
2 Kit Selfie Celular Bluetooth Bastão De Mão Telescópico,0.0,"33,89",https://www.americanas.com.br/produto/12198532?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6155de9d09c351890d6cd423
"Smartphone Multilaser Ms60x Plus 2gb Ram 16gb Tela 5,7 Android 8.1 Camera 13mp + 8mp Preto - P9083",0.0,"599,00",https://www.americanas.com.br/produto/4050930257?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=61575c7b09c351890d9622c0
"Celular Ipró A8, Dual Chip, Câmera traseira, Tela 2.4 Preto",0.0,"136,74",https://www.americanas.com.br/produto/3445151371?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60d21e8b52131c3c813ab853
"Smartphone Nokia C2 32GB (16GB+16GB Cartão) 5,7"" 5MP NK010",0.0,"1.047,11",https://www.americanas.com.br/produto/3207599188?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=60831a2c0c07044266525016
Monofone para conexão em celulares Roxa,0.0,"34,90",https://www.americanas.com.br/produto/4102298063?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6160b77d09c351890d4574fc
Gatilho para Celular Knup KP-9015 Gamepad com Cooler,0.0,"59,98",https://www.americanas.com.br/produto/1821512388?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5f1723d079bf8430cbf8086d
"Reembalado: Celular Positivo P28, Dual-chip, Câmera Traseira 0.3MB, tela 2.8 Preto- Excelente",0.0,"102,35",https://www.americanas.com.br/produto/2871179026?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6153600709c351890d22dba4
Celular Ipró V7 Azul Dual Sim,0.0,"250,00",https://www.americanas.com.br/produto/2775122169?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6005e7e30c07044266c21ef2
Usado: Smartphone Xiaomi Redmi 6A 16GB 2GB ram Câmera Traseira 13MP e Frontal 5MP Prata - Excelente,0.0,"666,61",https://www.americanas.com.br/produto/3656622048?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615f353909c351890d6a3cec
"Smartphone LG G4 Stylus Dual Chip Desbloqueado Android 5.0 5.7"" 16GB 4G 13MP TiTânio",35.0,"1.499,00",https://www.americanas.com.br/produto/123439902?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=6143885409c351890d61872c&buyboxToken=smartbuybox-acom-v2-11f36075-3ed0-41c2-93c9-1a34d8d980c5-2021-10-12 17:30:42-0300
Celular De Flip Teclas Grande,0.0,"280,00",https://www.americanas.com.br/produto/2602689079?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5fc6c07d0c0704426625ef07
"Smartphone Samsung Galaxy A12 Tela 6,5 Octa Core 64gb Android 10.0 Preto",1.0,"1.300,90",https://www.americanas.com.br/produto/2878363969?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615db6fa09c351890d108819
Original Power Bank Pineng 5.000 Mah Slim Pn-952 Celular,0.0,"59,90",https://www.americanas.com.br/produto/1345797473?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=5eeb6e0b79bf8430cb5df3c9&buyboxToken=smartbuybox-acom-v2-51a2a66d-9dd4-4395-bc37-32437a6a41d9-2021-10-12 17:30:42-0300
"Smartphone Multilaser F Pro 2 Dourado Quad Core 4G Memória 32 GB + 1GB RAM Tela LDC 5.5"" pol. Câmera 8 MP + Frontal 5MP P9153",0.0,"512,10",https://www.americanas.com.br/produto/3962929961?pfm_carac=smartphone&pfm_page=search&pfm_pos=grid&pfm_type=search_page&offerId=615daf7309c351890dfadc98&buyboxToken=smartbuybox-acom-v2-2813d8f8-f10a-45a8-a70c-fd503ef093bd-2021-10-12 17:30:42-0300
